case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
68,2.8186790098482333,1.1918055225313118,0.7691504185932807,-2.4083022371052176,0.9631210182425289,-1.4561379006365955,Fail,-0.3897152841091156,False,0.2929446260095574,Pass,0.005500733852386475,False,0.9234913760155905
69,2.4527434323935524,2.164682416226629,0.728153986515544,0.23084889446010148,1.0559235905276032,-3.038871717580066,Fail,-0.1308826506137848,False,0.22237770800711587,Pass,0.03246724605560303,False,0.9501924579963088
70,1.3888473747860268,0.9037509469309113,0.8959702362108161,-2.6306802964106826,0.9483985350846532,-1.0259925838052983,Fail,-0.7820476293563843,False,0.21617991701350547,Fail,-0.07253718376159668,False,1.4660761669802014
71,2.021423894991155,1.2331208535115334,0.4636842634855197,0.8744891882173738,0.5090062008094421,-0.4150967323929833,Fail,-0.1945662796497345,False,0.320406125014415,Pass,0.44428959488868713,False,0.8276471669960301
72,1.7199176956458126,2.2536253372397193,0.3640751663518175,-2.488712170161065,0.8845241460167332,-0.39190406318214066,Fail,-0.08465243875980377,False,0.2196216669981368,Pass,0.33211225271224976,False,0.7980622919858433
73,1.0039845408895047,1.019926985517493,0.7035339997178349,0.7854585386976978,0.6198882727332595,-3.090786049856187,Fail,-0.43405821919441223,False,0.1985599170147907,Fail,-0.015929311513900757,False,0.7292107079993002
74,1.2042004580918408,0.8182536167923757,0.6153269571048392,1.6697016512130993,1.1250188618472605,-2.550935387360729,Fail,-0.37247729301452637,False,0.20283062499947846,Pass,0.11695235967636108,False,0.7985070839931723
75,1.339247738815582,0.5687032233208413,0.7647053024559769,-1.693820591861257,0.9814362183472488,-0.6387659124010945,Fail,-0.5396519899368286,False,0.2519090420100838,Fail,-0.03690618276596069,False,0.7807821670139674
76,2.8479780235018417,0.5370075613550027,0.6104396497302137,-2.8776338864383235,0.698030208966106,-0.895605519893266,Fail,-0.254129022359848,False,0.19700941699557006,Pass,0.23392415046691895,False,0.7716172089858446
77,2.90857087044146,0.7062293282458412,0.42607140893841516,-1.4099801557934495,0.5054599414248228,-1.0674988127139362,Fail,-0.17129908502101898,False,0.1904548330057878,Pass,0.5300403833389282,False,1.0441516250139102
78,1.6636434036650791,0.49554607148098284,0.6479730836748991,-1.5073696991703984,1.0986937076718741,-0.8846701425247478,Pass,0.2380428910255432,False,0.20330037601524964,Fail,-0.0819908082485199,False,1.1197893339849543
79,1.8764424232544195,0.020047547617045303,0.8319893725317569,2.9787357958430976,0.8203917256014999,-0.5924899073646137,Fail,-0.5872673988342285,False,0.45233366699540056,Pass,0.029892027378082275,False,1.2463038340210915
